,kata,vector
1059,to,-0.00062336057
1060,"eat,",-0.00052277325
1061,it's,-0.00079310907
1062,"good,",-0.0006998286
1063,you,-0.00058563903
1064,can,-0.00047359022
1065,explore,-0.00040235353
1066,"Indonesia,",-0.00022534427
1067,it's,-0.00079310907
1068,beautiful,-0.00062798394
1069,great,-0.0006174826
1070,views,-0.00027873655
1071,place,-0.0005874934
1072,beautiful,-0.00062798394
1073,convenience,-9.780495e-05
1074,nice,-0.00053872087
1075,by,-0.00065778004
1076,the,-0.0006932193
1077,highway,-0.0005826922
1078,unfortunately,-0.0005018013
1079,dirty,-0.00048606456
1080,water,-0.000524817
1081,mixed,-0.00048403526
1082,with,-0.00053927174
1083,brown,-0.0003533204
1084,trash,-0.0004079648
1085,access,-0.0005890533
1086,there,-0.00055227126
1087,is,-0.00072052394
1088,difficult,-0.0005038642
1089,unfortunately,-0.0005018013
1090,the,-0.0006932193
1091,road,-0.00079337053
1092,is,-0.00072052394
1093,ugly,-0.00046735868
1094,narrow,-0.0004520034
1095,at,-0.000612263
1096,"night,",-0.00051481026
1097,dark,-0.00046311732
1098,lights,-0.00043427502
1099,toro,-0.00074961624
1100,waterfall,-0.00049761415
1101,is,-0.00072052394
1102,a,-0.00076699915
1103,must-visit,-0.00069019303
1104,tour,-0.0007939188
1105,for,-0.0009612242
1106,"tourists,",-0.00078573433
1107,the,-0.0006932193
1108,location,-0.00087607244
1109,of,-0.0007271348
1110,the,-0.0006932193
1111,dangers,-0.0007581928
1112,of,-0.0007271348
1113,"waterfalls,",-0.0008253651
1114,"unfortunately,",-0.00077451824
1115,toro,-0.00074961624
1116,waterfalls,-0.0007815801
1117,know,-0.00071201904
1118,the,-0.0006932193
1119,people,-0.00070064137
1120,of,-0.0007271348
1121,toro,-0.00074961624
1122,pull,-0.00063753844
1123,waterfalls,-0.0007815801
1124,dirty,-0.00048606456
1125,place,-0.0005874934
1126,"damn,",-0.0003771128
1127,the,-0.0006932193
1128,sunset,-0.0006472509
1129,is,-0.00072052394
1130,really,-0.00066140725
1131,bad,-0.0004049009
1132,pay,-0.0009178245
1133,although,-0.0005547565
1134,distance,-0.00062821014
1135,from,-0.00071464037
1136,surabaya,-0.0006594263
1137,here,-0.0007493223
1138,god,-0.0007262843
1139,damn,-0.0007386156
1140,around,-0.0007748208
1141,kilometers,-0.00062179373
1142,but,-0.0004736106
1143,believe,-0.0006020224
1144,that,-0.00054816925
1145,worth,-0.00053785014
1146,waterfall,-0.00049761415
1147,drop,-0.00034092047
1148,directly,-0.00030798398
1149,into,-0.0002452471
1150,sea,-0.00034458647
1151,unique,-0.00036465342
1152,but,-0.0004736106
1153,remember,-0.00047096945
1154,can,-0.00047359022
1155,swim,-0.00048980734
1156,hole,-0.00050027145
1157,below,-0.0005300536
1158,waterfall,-0.00049761415
1159,beautiful,-0.00062798394
1160,"waterfall,",-0.0007052306
1161,nice,-0.00053872087
1162,view,-0.0005749123
1163,of,-0.0007271348
1164,the,-0.0006932193
1165,"sea,",-0.0005160155
1166,just,-0.0005613715
1167,disappointed,-0.00050820265
1168,there,-0.00055227126
1169,a,-0.00076699915
1170,cool,-0.000644044
1171,natural,-0.00060840085
1172,place,-0.0005874934
1173,with,-0.00053927174
1174,easy,-0.00072108384
1175,access,-0.0005890533
1176,to,-0.00062336057
1177,the,-0.0006932193
1178,side,-0.00028198736
1179,of,-0.0007271348
1180,the,-0.0006932193
1181,"road,",-0.0006384075
1182,please,-0.0006831326
1183,be,-0.00066985225
1184,careful,-0.00056156935
1185,to,-0.00062336057
1186,bring,-0.00022506237
1187,the,-0.0006932193
1188,elderly,-0.0002442354
1189,"down,",-0.00023683712
1190,great,-0.0006174826
1191,culinary,-0.0006337101
1192,nice,-0.00053872087
1193,cool,-0.000644044
1194,place,-0.0005874934
1195,visit,-0.0006737987
1196,madura,-0.00079906225
1197,arrived,-0.00053759443
1198,here,-0.0007493223
1199,quite,-0.0006365671
1200,bagus,-0.00054447085
1201,place,-0.0005874934
1202,but,-0.0004736106
1203,access,-0.0005890533
1204,go,-0.0005188362
1205,bit,-0.00071727735
1206,hard,-0.00066831365
1207,bc,-0.0006519392
1208,we,-0.00071342266
1209,stepped,-0.00064347876
1210,hidup,-0.00069999596
1211,root,-0.00056048104
1212,north,-0.00062862306
1213,coast,-0.0006994272
1214,of,-0.0007271348
1215,"madura,",-0.0005324609
1216,complete,-0.00066004193
1217,stop,-0.00059485127
1218,by,-0.00065778004
1219,toro,-0.00074961624
1220,"waterfall,",-0.0007052306
1221,right,-0.00059554446
1222,in,-0.0008231309
1223,east,-0.0007100539
1224,"ketapang,",-0.0005877008
1225,sampang,-0.0008878028
1226,"district,",-0.0005779212
1227,the,-0.0006932193
1228,waterfall,-0.00049761415
1229,immediately,-0.00071421324
1230,falls,-0.0005699798
1231,into,-0.0002452471
1232,the,-0.0006932193
1233,"sea,",-0.0005160155
1234,one,-0.00063930155
1235,madura,-0.00079906225
1236,"rest,",-0.0005177166
1237,parking,-0.00073691865
1238,"area,",-0.0006569044
1239,eat,-0.0005778892
1240,toilet,-0.00080292346
1241,difficult,-0.0005038642
1242,sea,-0.00034458647
1243,fall,-0.00037135725
1244,waterfall,-0.00049761415
1245,One,-0.00012720891
1246,Madura,-0.0006576366
1247,waterfall,-0.00049761415
1248,is,-0.00072052394
1249,cool,-0.000644044
1250,looking,-0.00051697704
1251,at,-0.000612263
1252,a,-0.00076699915
1253,beachside,-0.0001462036
1254,waterfall,-0.00049761415
1255,clear,-0.00058934966
1256,water,-0.000524817
1257,cool,-0.000644044
1258,atmosphere,-0.0005359846
1259,haunted,-9.8384635e-06
1260,nice,-0.00053872087
1261,waterfall,-0.00049761415
1262,scenery,-0.0003890649
1263,straight,-0.00044873357
1264,to,-0.00062336057
1265,the,-0.0006932193
1266,sea,-0.00034458647
1267,estuary,-0.00039812244
1268,gag,-0.00037043617
1269,disappointed,-0.00050820265
1270,it's,-0.00079310907
1271,scary,-0.000545947
1272,when,-0.00073086476
1273,it's,-0.00079310907
1274,raining,-0.0006628628
1275,"stones,",-0.00071280496
1276,the,-0.0006932193
1277,road,-0.00079337053
1278,is,-0.00072052394
1279,slippery,-0.0007452973
1280,beautiful,-0.00062798394
1281,exotic,-0.00022815134
1282,fresh,-0.0005057448
1283,water,-0.000524817
1284,waterfall,-0.00049761415
1285,directly,-0.00030798398
1286,in,-0.0008231309
1287,front,-0.00028297878
1288,of,-0.0007271348
1289,the,-0.0006932193
1290,beach,-0.0006283848
1291,waves,-0.00034204448
1292,criticism,2.5673587e-06
1293,good,-0.0006085954
1294,place,-0.0005874934
1295,at,-0.000612263
1296,Suramadu,-0.00057828677
1297,"Bridge,",-0.0004498857
1298,Bangkal,-0.00043071277
1299,City,-0.00013599916
1300,touch,-0.00052443007
1301,clean,-0.0005568606
1302,the,-0.0006932193
1303,location,-0.00087607244
1304,of,-0.0007271348
1305,the,-0.0006932193
1306,roadside,-0.00069515186
1307,in,-0.0008231309
1308,the,-0.0006932193
1309,rainy,-0.00086138904
1310,season,-0.0007269008
1311,is,-0.00072052394
1312,muddy,-0.00067371165
1313,and,-0.0006442188
1314,slippery,-0.0007452973
1315,solid,-6.008111e-07
1316,wrong,-0.0007256653
1317,uni,-0.0005003501
1318,waterfall,-0.00049761415
1319,straight,-0.00044873357
1320,beautiful,-0.00062798394
1321,sea,-0.00034458647
1322,flow,-0.00057924696
1323,spoiled,-0.00061973644
1324,the,-0.0006932193
1325,eye,-0.0006672444
1326,wrong,-0.0007256653
1327,tour,-0.0007939188
1328,reliable,-0.0008085302
1329,unit,-0.000761851
1330,sampang,-0.0008878028
1331,district,-0.000742105
1332,madura,-0.00079906225
1333,seldom,-0.00065770064
1334,meet,-0.0006260328
1335,nice,-0.00053872087
1336,rate,-7.604995e-05
1337,happy,-0.0004917157
1338,friend,-0.00022694177
1339,there,-0.00055227126
1340,Sumenep,-0.00048372787
1341,North,-0.00054834783
1342,Waterfall,-0.0006394019
1343,Need,-0.0005718136
1344,to,-0.00062336057
1345,fight,-0.00055514026
1346,through,-0.000600458
1347,the,-0.0006932193
1348,forest,-0.0005526593
1349,is,-0.00072052394
1350,"quiet,",-0.00058748916
1351,the,-0.0006932193
1352,road,-0.00079337053
1353,is,-0.00072052394
1354,Jalan,-0.0005646206
1355,"Ketapang,",-0.0006376946
1356,Malan,-0.0006114967
1357,stays,-0.0006143933
1358,at,-0.000612263
1359,gas,-0.00057724153
1360,"station,",-0.0006243766
1361,one,-0.00063930155
1362,"homestay,",-0.00059649633
1363,morning,-0.0004918403
1364,water,-0.000524817
1365,although,-0.0005547565
1366,distance,-0.00062821014
1367,from,-0.00071464037
1368,surabaya,-0.0006594263
1369,here,-0.0007493223
1370,god,-0.0007262843
1371,damn,-0.0007386156
1372,around,-0.0007748208
1373,kilometers,-0.00062179373
1374,but,-0.0004736106
1375,believe,-0.0006020224
1376,that,-0.00054816925
1377,worth,-0.00053785014
1378,waterfall,-0.00049761415
1379,drop,-0.00034092047
1380,directly,-0.00030798398
1381,into,-0.0002452471
1382,sea,-0.00034458647
1383,unique,-0.00036465342
1384,but,-0.0004736106
1385,remember,-0.00047096945
1386,can,-0.00047359022
1387,swim,-0.00048980734
1388,hole,-0.00050027145
1389,below,-0.0005300536
1390,waterfall,-0.00049761415
1391,clear,-0.00058934966
1392,water,-0.000524817
1393,cool,-0.000644044
1394,atmosphere,-0.0005359846
1395,great,-0.0006174826
1396,toro,-0.00074961624
1397,waterfall,-0.00049761415
1398,access,-0.0005890533
1399,there,-0.00055227126
1400,is,-0.00072052394
1401,difficult,-0.0005038642
1402,unfortunately,-0.0005018013
1403,the,-0.0006932193
1404,road,-0.00079337053
1405,is,-0.00072052394
1406,ugly,-0.00046735868
1407,narrow,-0.0004520034
1408,at,-0.000612263
1409,"night,",-0.00051481026
1410,dark,-0.00046311732
1411,lights,-0.00043427502
1412,Look,-0.00044532728
1413,at,-0.000612263
1414,the,-0.0006932193
1415,beauty,-0.000476797
1416,of,-0.0007271348
1417,the,-0.0006932193
1418,"land,",-0.00049088424
1419,consider,-0.0005338941
1420,the,-0.0006932193
1421,waterfall,-0.00049761415
1422,to,-0.00062336057
1423,go,-0.0005188362
1424,down,-0.00045444912
1425,to,-0.00062336057
1426,the,-0.0006932193
1427,"sea,",-0.0005160155
1428,the,-0.0006932193
1429,water,-0.000524817
1430,of,-0.0007271348
1431,the,-0.0006932193
1432,waterfall,-0.00049761415
1433,is,-0.00072052394
1434,"dirty,",-0.0005052081
1435,"dirty,",-0.0005052081
1436,and,-0.0006442188
1437,guarded,-0.0005428748
1438,really,-0.00066140725
1439,okay,-0.00042960298
1440,annoying,-0.00023649132
1441,trash,-0.0004079648
1442,hidden,-0.00022760552
1443,place,-0.0005874934
1444,worth,-0.00053785014
1445,quiet,-0.00042343145
1446,from,-0.00071464037
1447,crowds,-0.00037959058
1448,though,-0.00046019847
1449,accessible,-0.00050087424
1450,any,-0.00046903582
1451,vehicles,-0.00042946532
1452,that,-0.00054816925
1453,special,-0.00027403384
1454,criticism,2.5673587e-06
1455,criticism,2.5673587e-06
1456,it,-0.00059282064
1457,is,-0.00072052394
1458,mandatory,-0.00037276285
1459,to,-0.00062336057
1460,support,-0.0005020903
1461,the,-0.0006932193
1462,natural,-0.00060840085
1463,tourist,-0.00071121356
1464,destination,-0.00044757305
1465,of,-0.0007271348
1466,Sampang,-0.0006165907
1467,"City,",-0.00042040966
1468,let's,-0.0005101169
1469,play,-0.0004121844
1470,there,-0.00055227126
1471,wow,-7.16231e-05
1472,beautiful,-0.00062798394
1473,Look,-0.00044532728
1474,at,-0.000612263
1475,the,-0.0006932193
1476,beauty,-0.000476797
1477,of,-0.0007271348
1478,the,-0.0006932193
1479,"land,",-0.00049088424
1480,consider,-0.0005338941
1481,the,-0.0006932193
1482,waterfall,-0.00049761415
1483,to,-0.00062336057
1484,go,-0.0005188362
1485,down,-0.00045444912
1486,to,-0.00062336057
1487,the,-0.0006932193
1488,"sea,",-0.0005160155
1489,the,-0.0006932193
1490,water,-0.000524817
1491,of,-0.0007271348
1492,the,-0.0006932193
1493,waterfall,-0.00049761415
1494,is,-0.00072052394
1495,"dirty,",-0.0005052081
1496,"dirty,",-0.0005052081
1497,and,-0.0006442188
1498,guarded,-0.0005428748
1499,Look,-0.00044532728
1500,at,-0.000612263
1501,the,-0.0006932193
1502,beauty,-0.000476797
1503,of,-0.0007271348
1504,the,-0.0006932193
1505,"land,",-0.00049088424
1506,consider,-0.0005338941
1507,the,-0.0006932193
1508,waterfall,-0.00049761415
1509,to,-0.00062336057
1510,go,-0.0005188362
1511,down,-0.00045444912
1512,to,-0.00062336057
1513,the,-0.0006932193
1514,"sea,",-0.0005160155
1515,the,-0.0006932193
1516,water,-0.000524817
1517,of,-0.0007271348
1518,the,-0.0006932193
1519,waterfall,-0.00049761415
1520,is,-0.00072052394
1521,"dirty,",-0.0005052081
1522,"dirty,",-0.0005052081
1523,and,-0.0006442188
1524,guarded,-0.0005428748
1525,nice,-0.00053872087
1526,comfortable,-0.0005712414
1527,good,-0.0006085954
1528,but,-0.0004736106
1529,scary,-0.000545947
1530,the,-0.0006932193
1531,place,-0.0005874934
1532,is,-0.00072052394
1533,strategically,-6.344468e-05
1534,beautiful,-0.00062798394
1535,Tawan,-0.0002720597
1536,sunset,-0.0006472509
1537,"later,",-0.00035341678
1538,the,-0.0006932193
1539,location,-0.00087607244
1540,of,-0.0007271348
1541,the,-0.0006932193
1542,main,-0.0006377084
1543,road,-0.00079337053
1544,is,-0.00072052394
1545,easy,-0.00072108384
1546,to,-0.00062336057
1547,"reach,",-0.00042201465
1548,km,-0.0005437106
1549,from,-0.00071464037
1550,the,-0.0006932193
1551,Suramadu,-0.00057828677
1552,"Bridge,",-0.0004498857
1553,ready,-0.0006333929
1554,with,-0.00053927174
1555,physical,-0.000354219
1556,provisions,-0.00033853107
1557,for,-0.0009612242
1558,the,-0.0006932193
1559,road,-0.00079337053
1560,small,-0.00048166304
1561,waterfall,-0.00049761415
1562,but,-0.0004736106
1563,milik,-0.00024145961
1564,easy,-0.00072108384
1565,access,-0.0005890533
1566,near,-0.0005487277
1567,public,-0.00068095897
1568,road,-0.00079337053
1569,panorama,-0.00043329672
1570,sunset,-0.0006472509
1571,beautiful,-0.00062798394
1572,can,-0.00047359022
1573,go,-0.0005188362
1574,down,-0.00045444912
1575,below,-0.0005300536
1576,waterfall,-0.00049761415
1577,take,-0.0006298009
1578,some,-0.0001977435
1579,pictures,-0.0004800207
1580,but,-0.0004736106
1581,careful,-0.00056156935
1582,many,-0.00041588195
1583,rocks,-0.00054187176
1584,around,-0.0007748208
1585,still,-0.00062562677
1586,one,-0.00063930155
1587,of,-0.0007271348
1588,several,-0.0003889459
1589,popular,-0.00023655927
1590,waterfall,-0.00049761415
1591,madura,-0.00079906225
1592,island,-0.0005703168
1593,rekomendasi,-0.0005073498
1594,place,-0.0005874934
1595,visit,-0.0006737987
1596,re,-0.00019427258
1597,madura,-0.00079906225
1598,love,-0.00064229703
1599,nature,-0.00057662383
1600,suitable,-0.00067034824
1601,after,-0.0004459462
1602,rain,-0.0004963199
1603,please,-0.0006831326
1604,be,-0.00066985225
1605,careful,-0.00056156935
1606,easy,-0.00072108384
1607,access,-0.0005890533
1608,to,-0.00062336057
1609,the,-0.0006932193
1610,"road,",-0.0006384075
1611,paying,-0.00041547866
1612,for,-0.0009612242
1613,"parking,",-0.0008919158
1614,a,-0.00076699915
1615,clean,-0.0005568606
1616,"place,",-0.00054060575
1617,good,-0.0006085954
1618,for,-0.0009612242
1619,"photos,",-0.00058956846
1620,really,-0.00066140725
1621,"cool,",-0.0005585546
1622,near,-0.0005487277
1623,the,-0.0006932193
1624,IG,-0.00024899663
1625,waterfall,-0.00049761415
1626,beautiful,-0.00062798394
1627,waterfall,-0.00049761415
1628,nice,-0.00053872087
1629,place,-0.0005874934
1630,pay,-0.0009178245
1631,parking,-0.00073691865
1632,stalls,-0.00067394454
1633,welcome,-0.00070573954
1634,toilet,-0.00080292346
1635,advice,-0.0008409283
1636,bathing,-0.0007729188
1637,waterfall,-0.00049761415
1638,category,-0.0006970402
1639,in,-0.0008231309
1640,danger,-0.00079360564
1641,sharp,-0.0007707257
1642,coral,-0.0007133199
1643,bwt,-0.00074346917
1644,gkbs,-0.00066457293
1645,swimming,-0.0005819874
1646,want,-0.0006066703
1647,to,-0.00062336057
1648,bathe,-0.0005854069
1649,mending,-0.00056209136
1650,beach,-0.0006283848
1651,place,-0.0005874934
1652,to,-0.00062336057
1653,suck,-0.00020756584
1654,Good,1.0686244e-05
1655,beautiful,-0.00062798394
1656,waterfall,-0.00049761415
1657,the,-0.0006932193
1658,location,-0.00087607244
1659,is,-0.00072052394
1660,perfect,-0.00016982597
1661,for,-0.0009612242
1662,"holidays,",-0.0003821054
1663,good,-0.0006085954
1664,"spots,",-0.00047647973
1665,lasting,-0.0001480144
1666,twilight,-0.0001514641
1667,"moments,",-0.0001990891
1668,please,-0.0006831326
1669,follow,-0.00015664578
1670,"IG,",-0.00017521608
1671,bonus,-0.00014470081
1672,follback,-0.0001122978
1673,criticism,2.5673587e-06
1674,pretty,-0.00055261294
1675,swimming,-0.0005819874
1676,covering,-0.00027243953
1677,toro,-0.00074961624
1678,waterfalls,-0.0007815801
1679,wrong,-0.0007256653
1680,waterfalls,-0.0007815801
1681,beautiful,-0.00062798394
1682,madura,-0.00079906225
1683,unique,-0.00036465342
1684,waterfalls,-0.0007815801
1685,straight,-0.00044873357
1686,flowing,-0.00037913423
1687,north,-0.00062862306
1688,sea,-0.00034458647
1689,java,-0.00023826644
1690,sunset,-0.0006472509
1691,beach,-0.0006283848
1692,identical,-0.0001928779
1693,toro,-0.00074961624
1694,sand,-0.0005292586
1695,place,-0.0005874934
1696,flood,-0.0006419428
1697,sad,-0.0006216885
1698,nice,-0.00053872087
1699,horror,-0.00061024056
1700,advice,-0.0008409283
1701,rainy,-0.00086138904
1702,season,-0.0007269008
1703,sunset,-0.0006472509
1704,waterfall,-0.00049761415
1705,beach,-0.0006283848
1706,beautiful,-0.00062798394
1707,pay,-0.0009178245
1708,jungle,-1.5260783e-05
1709,tourism,-0.0006579975
1710,is,-0.00072052394
1711,a,-0.00076699915
1712,"treat,",-0.00013182616
1713,a,-0.00076699915
1714,beautiful,-0.00062798394
1715,"view,",-0.00055220246
1716,satisfied,-0.00029909355
1717,with,-0.00053927174
1718,the,-0.0006932193
1719,"eyes,",-0.000447277
1720,disappointed,-0.00050820265
1721,with,-0.00053927174
1722,visiting,-0.000545997
1723,the,-0.0006932193
1724,island,-0.0005703168
1725,of,-0.0007271348
1726,Madura,-0.0006576366
1727,the,-0.0006932193
1728,view,-0.0005749123
1729,is,-0.00072052394
1730,"fun,",-0.0001908753
1731,the,-0.0006932193
1732,waterfall,-0.00049761415
1733,goes,-0.00045923184
1734,directly,-0.00030798398
1735,to,-0.00062336057
1736,the,-0.0006932193
1737,"sea,",-0.0005160155
1738,there,-0.00055227126
1739,are,-0.0006749714
1740,many,-0.00041588195
1741,mountain,-0.00026465542
1742,waterfalls,-0.0007815801
1743,and,-0.0006442188
1744,the,-0.0006932193
1745,sea,-0.00034458647
1746,Pull,-0.00012177797
1747,the,-0.0006932193
1748,pleasure,-0.00025400994
1749,of,-0.0007271348
1750,eating,-0.00043862773
1751,on,-0.0006978999
1752,the,-0.0006932193
1753,"lesehan,",-0.0002643467
1754,rest,-0.000463637
1755,the,-0.0006932193
1756,contents,-0.00025047164
1757,of,-0.0007271348
1758,the,-0.0006932193
1759,stomach,-0.00021641821
1760,with,-0.00053927174
1761,a,-0.00076699915
1762,view,-0.0005749123
1763,of,-0.0007271348
1764,the,-0.0006932193
1765,beach,-0.0006283848
1766,north,-0.00062862306
1767,coast,-0.0006994272
1768,of,-0.0007271348
1769,"madura,",-0.0005324609
1770,complete,-0.00066004193
1771,stop,-0.00059485127
1772,by,-0.00065778004
1773,toro,-0.00074961624
1774,"waterfall,",-0.0007052306
1775,right,-0.00059554446
1776,in,-0.0008231309
1777,east,-0.0007100539
1778,"ketapang,",-0.0005877008
1779,sampang,-0.0008878028
1780,"district,",-0.0005779212
1781,the,-0.0006932193
